location distance crime_count
"(47.520848303000001, -122.263413957)" 0.0998503858578 16
"(47.666151345999999, -122.38362686399999)" 0.0609909883482 2
"(47.640275963999997, -122.30639264600001)" 0.0272234635785 4
"(47.551871665, -122.328955033)" 0.0364724762927 3
"(47.662921388999997, -122.365097056)" 0.0500712924035 1
"(47.543935779000002, -122.38576340100001)" 0.0248709696708 7
"(47.672141946000004, -122.317363434)" 0.0354308508159 1
"(47.561198548, -122.304985972)" 0.0493044553436 1
"(47.617187131000001, -122.35678532199999)" 0.0202932482914 1
"(47.613941738999998, -122.335663732)" 0.00280578440938 5
"(47.692073354000001, -122.36780319899999)" 0.0345911686438 1
"(47.546604402, -122.31923465200001)" 0.0439720450993 5
"(47.629310226000001, -122.343532091)" 0.0145083472444 6
"(47.610402274999998, -122.318704313)" 0.00512262364005 1
"(47.676863677999997, -122.367634892)" 0.0417874649666 3
"(47.703651221999998, -122.358068901)" 0.0231311028259 1
"(47.647009795000002, -122.377491596)" 0.0510279392369 12
"(47.692160207999997, -122.282638182)" 0.0534028972498 1
"(47.691705016999997, -122.312202769)" 0.0253527939789 2
"(47.717658610000001, -122.330500536)" 0.0154147429112 2
"(47.744829803999998, -122.284944516)" 0.0652583856187 1
"(47.690243529999996, -122.36599397800001)" 0.0335248385966 1
"(47.505839240999997, -122.33501038199999)" 0.0408673696159 2
"(47.612051168000001, -122.324549776)" 0.0079800000786 10
"(47.558356549000003, -122.38145937)" 0.0292439592529 10
"(47.612906764999998, -122.310821217)" 0.0068855286904 1
"(47.647522225000003, -122.381977753)" 0.0549833932009 12
"(47.612222543999998, -122.310170566)" 0.00774572119252 7
"(47.535571062000002, -122.275331259)" 0.0867037174335 4
"(47.610159256000003, -122.324355049)" 0.00767845958158 6
"(47.678754511000001, -122.31873176400001)" 0.0290866948621 5
"(47.695357665000003, -122.280889014)" 0.0545845859611 1
"(47.636556614, -122.348931503)" 0.0234949110367 2
"(47.610795400000001, -122.300137987)" 0.0177194208312 4
"(47.526474338, -122.371924229)" 0.0140857966066 3
"(47.581739327999998, -122.29299824100001)" 0.0414340417643 1
"(47.672372256000003, -122.38616475000001)" 0.059622929912 3
"(47.519062495, -122.274896196)" 0.0888615011135 1
"(47.558505259999997, -122.298587204)" 0.0549542021553 3
"(47.608156891, -122.32559925299999)" 0.00534548585668 1
"(47.538884557000003, -122.282126439)" 0.0799391341745 20
"(47.544931020999996, -122.259703687)" 0.0909312309225 1
"(47.566353952, -122.36545829000001)" 0.0300501517857 1
"(47.646347568000003, -122.33781411299999)" 0.0297565991365 1
"(47.617041248, -122.312756589)" 0.00483048377829 14
"(47.731233168999999, -122.339659517)" 0.0287219082924 2
"(47.575383711999997, -122.296798874)" 0.0433115787383 1
"(47.616134103, -122.350186376)" 0.0136949984997 44
"(47.665041100000003, -122.36968708400001)" 0.051380553851 1
"(47.560588441, -122.27070757200001)" 0.071858216314 1
"(47.688644578000002, -122.330370343)" 0.0149729861629 2
"(47.520086372999998, -122.35063754799999)" 0.019979867714 2
"(47.711901523000002, -122.27889753700001)" 0.0567706440397 1
"(47.561820060999999, -122.297235292)" 0.0530349348467 3
"(47.711119525999997, -122.3654762)" 0.0316134385049 9
"(47.706896309000001, -122.355467237)" 0.0209028108095 2
"(47.579584687999997, -122.303321074)" 0.0356663379529 1
"(47.650498571, -122.335724985)" 0.0338874345629 4
"(47.624547106999998, -122.34234994000001)" 0.00985194515784 5
"(47.662191176, -122.364005062)" 0.0500140478195 1
"(47.549255043999999, -122.329580815)" 0.0348660401337 32
"(47.557201806000002, -122.35703957299999)" 0.0212948147046 1
"(47.509158481999997, -122.38433344000001)" 0.0352845864703 2
"(47.524657898000001, -122.348647184)" 0.0178699508636 8
"(47.607114690000003, -122.31285380200001)" 0.00931825718528 1
"(47.702811140999998, -122.284847833)" 0.0501022457982 1
"(47.661939576000002, -122.34377157500001)" 0.0418996004723 1
"(47.666417471999999, -122.310779424)" 0.0437629020226 1
"(47.629762303, -122.28341232699999)" 0.0368092669978 1
"(47.619721966999997, -122.342948486)" 0.00715577885078 17
"(47.643843766000003, -122.383910937)" 0.0546711110408 5
"(47.668664792999998, -122.373589185)" 0.0516239868259 1
"(47.672054504000002, -122.27385246199999)" 0.0684423390391 1
"(47.729619878000001, -122.358249812)" 0.0354518422592 4
"(47.63724998, -122.319552526)" 0.0220484454722 3
"(47.605767997999997, -122.32187768199999)" 0.00745558536007 1
"(47.666083716999999, -122.30342817099999)" 0.0484671476099 4
"(47.661257456000001, -122.306886694)" 0.0470963152194 1
"(47.655389331000002, -122.34530614000001)" 0.0397568752279 1
"(47.611836281999999, -122.34391552)" 0.00882461867583 4
"(47.539853051999998, -122.39307381499999)" 0.0312243720108 1
"(47.544340318000003, -122.290911663)" 0.0710107465915 1
"(47.599197254000003, -122.329680084)" 0.00499986901304 4
"(47.724692525000002, -122.282710498)" 0.0566028242677 4
"(47.655660396999998, -122.33864678499999)" 0.0390993770251 1
"(47.617331544999999, -122.356599135)" 0.0201117260332 3
"(47.681249561999998, -122.285674618)" 0.0538219726212 1
"(47.635954476000002, -122.369685957)" 0.0384074173071 1
"(47.505370366000001, -122.252886555)" 0.113496016227 1
"(47.546903942999997, -122.266477185)" 0.0849031011251 4
"(47.639773415999997, -122.355572275)" 0.0299972056389 2
"(47.664893966000001, -122.277342406)" 0.0636536791364 1
"(47.567053115, -122.281791774)" 0.0599032278572 1
"(47.517363385000003, -122.365239929)" 0.0194039603649 5
"(47.617605939000001, -122.308115531)" 0.00943556144507 5
"(47.559316713000001, -122.384848877)" 0.0322692351887 3
"(47.557903359000001, -122.314770791)" 0.0484525686117 10
"(47.641511334999997, -122.32951976299999)" 0.0258515428294 11
"(47.646878825000002, -122.33636230499999)" 0.030259138294 11
"(47.673071514, -122.25674235300001)" 0.0836590307178 2
"(47.718942759999997, -122.371721326)" 0.0401185812837 4
"(47.454185848999998, -122.357912597)" 0.0824170641452 1
"(47.612292699999998, -122.29259394899999)" 0.0248610546487 1
"(47.726862548, -122.347862717)" 0.0272202492085 17
"(47.614196389, -122.351868864)" 0.015558787579 7
"(47.595818453, -122.315003167)" 0.0164366741734 4
"(47.604857598000002, -122.32641497500001)" 0.00282983272654 8
"(47.668677695, -122.387578342)" 0.062776656021 5
"(47.576065989999996, -122.308804002)" 0.0347016142659 8
"(47.533681811000001, -122.355709527)" 0.00692030116277 2
"(47.576009335000002, -122.295264592)" 0.0440672410837 39
"(47.534265699999999, -122.31319907300001)" 0.0488820164086 1
"(47.569769055000002, -122.290700429)" 0.051600035062 4
"(47.615971088999999, -122.352887459)" 0.0164003017644 24
"(47.672355451000001, -122.371054984)" 0.0472920642735 1
"(47.531892675000002, -122.369886773)" 0.00910803632124 1
"(47.573910339000001, -122.32143015699999)" 0.0312313553443 3
"(47.576991710999998, -122.308661398)" 0.0340419164696 5
"(47.682552135000002, -122.35530227700001)" 0.0287793465725 1
"(47.521933576000002, -122.352835247)" 0.0172256840468 5
"(47.623146964999997, -122.36390605699999)" 0.0281725616939 7
"(47.663805523999997, -122.328256612)" 0.0396633268478 16
"(47.536300556, -122.381953435)" 0.0199244332443 2
"(47.615224353999999, -122.333794123)" 0.00304460146759 11
"(47.51250186, -122.254687828)" 0.109992057046 3
"(47.571406183999997, -122.332132079)" 0.032898341789 3
"(47.539438443999998, -122.264024674)" 0.0918301967509 1
"(47.713139056999999, -122.32340769299999)" 0.0154292948359 6
"(47.719571131000002, -122.339088535)" 0.0171771383171 1
"(47.585065544999999, -122.321393939)" 0.0206226066321 10
"(47.633203305999999, -122.30479568299999)" 0.0218041559824 2
"(47.703421659999997, -122.344674751)" 0.00973873252366 39
"(47.613623797000002, -122.33749715499999)" 0.00315777619713 12
"(47.693324226999998, -122.35667024599999)" 0.0237374075006 2
"(47.733745495000001, -122.31543430799999)" 0.0365007780196 2
"(47.675127467000003, -122.32441307800001)" 0.0297042137494 1
"(47.719407965999999, -122.31200289)" 0.0282680526179 9
"(47.544390055999997, -122.318786661)" 0.0439572445855 2
"(47.622697377999998, -122.358030623)" 0.0223719076103 4
"(47.679414276999999, -122.283367517)" 0.0566774358742 1
"(47.558015497, -122.304025025)" 0.0525547820415 5
"(47.656644477999997, -122.342966682)" 0.0405435175492 3
"(47.512382670999997, -122.260729263)" 0.104132054982 1
"(47.566624404999999, -122.39145631)" 0.0421116076257 1
"(47.651674386000003, -122.314146901)" 0.0364882875564 1
"(47.771080196, -122.38593711)" 0.0851365051711 1
"(47.54169297, -122.288894533)" 0.0733195981353 2
"(47.604878755000001, -122.320746818)" 0.00844298318221 1
"(47.688723750000001, -122.380557448)" 0.0477598720385 6
"(47.676697042000001, -122.301693864)" 0.0423387008492 19
"(47.607796053000001, -122.342573556)" 0.0107121483907 15
"(47.527867082999997, -122.355065666)" 0.0110918530459 4
"(47.525598664, -122.356424558)" 0.012258062922 3
"(47.664948885999998, -122.319545852)" 0.0409582083281 1
"(47.586100780000002, -122.33326741400001)" 0.0185301797394 3
"(47.656230465, -122.31499688)" 0.0409735673459 1
"(47.575576105000003, -122.337157744)" 0.0296913243282 4
"(47.588226503000001, -122.329052644)" 0.0159438584383 2
"(47.733758365, -122.293121001)" 0.0519798407829 12
"(47.639593339999998, -122.345320547)" 0.024608461962 1
"(47.632602060000004, -122.37732547)" 0.0438422768862 2
"(47.522858124000003, -122.39145357699999)" 0.0324322010396 1
"(47.544971345, -122.28494818599999)" 0.0738861641377 3
"(47.524660994000001, -122.37729678300001)" 0.0193193355537 1
"(47.63783265, -122.349509402)" 0.0248841527969 1
"(47.605731052000003, -122.332582827)" 0.00376199787594 22
"(47.630870367, -122.356602428)" 0.0246410342951 12
"(47.696050671000002, -122.389955649)" 0.055430449481 1
"(47.583065028999997, -122.29192419899999)" 0.0410218573756 4
"(47.543377237999998, -122.267150726)" 0.0868384130071 2
"(47.603191453999997, -122.29315467799999)" 0.0269935248391 1
"(47.608171743, -122.34216300999999)" 0.0101706798494 5
"(47.70328714, -122.357869509)" 0.0229227784132 1
"(47.553361178000003, -122.322714117)" 0.0427789431802 2
"(47.621996772000003, -122.32255097399999)" 0.00851281215162 4
"(47.666859121999998, -122.358437377)" 0.0430186211466 2
"(47.518273313999998, -122.354017783)" 0.0199099900502 4
"(47.678669063999997, -122.36047270500001)" 0.0351929926257 7
"(47.719571989000002, -122.343592422)" 0.0187788890843 5
"(47.713251677000002, -122.35551214500001)" 0.0230208389012 18
"(47.616449050999996, -122.312762847)" 0.00464641628849 2
"(47.697903128999997, -122.290552007)" 0.0446783001268 2
"(47.620876508000002, -122.33911712299999)" 0.00499671823812 1
"(47.605947337000003, -122.340323889)" 0.0113044833768 29
"(47.619140791, -122.343825483)" 0.00774706966853 15
"(47.559935547000002, -122.339440551)" 0.03255008555 4
"(47.720204901999999, -122.300482325)" 0.0385678655507 16
"(47.593471796000003, -122.291885084)" 0.033492357014 1
"(47.595835080000001, -122.32637695699999)" 0.00878727601401 3
"(47.678514593999999, -122.30171708899999)" 0.0412198301709 5
"(47.544714777999999, -122.359640531)" 0.00855524048121 3
"(47.668680547999998, -122.386972269)" 0.062267867854 23
"(47.726532706, -122.29890172)" 0.0431043302215 2
"(47.673057659999998, -122.28353079)" 0.0594516645158 1
"(47.687807225, -122.335550271)" 0.0151047072952 4
"(47.662501044999999, -122.34733266000001)" 0.0422540629262 2
"(47.655513968000001, -122.341699076)" 0.039239917661 3
"(47.501179106000002, -122.247969435)" 0.119404263077 4
"(47.683102753999997, -122.392464481)" 0.060826363313 1
"(47.673184051, -122.357458802)" 0.0372784628498 4
"(47.574042796000001, -122.33420376399999)" 0.0305464887695 6
"(47.585019715000001, -122.303257152)" 0.0322132108007 36
"(47.702649768000001, -122.31773142500001)" 0.0172203931745 1
"(47.717816634999998, -122.28318683099999)" 0.0538695801417 1
"(47.528328285999997, -122.266539034)" 0.0958399785962 1
"(47.649542957999998, -122.360885505)" 0.0409704041666 1
"(47.705048908999999, -122.344696924)" 0.00998099881535 16
"(47.708569206999996, -122.319206755)" 0.0167328918941 20
"(47.520559515000002, -122.283691006)" 0.0799443371538 7
"(47.611838462000001, -122.33279894899999)" 0.0060465596954 28
"(47.657744102000002, -122.35292773800001)" 0.0442838835368 2
"(47.572688081000003, -122.329067739)" 0.0314820541899 12
"(47.5291833, -122.383353388)" 0.0225437568894 3
"(47.641353187, -122.30206206699999)" 0.0301497603889 1
"(47.573078402, -122.283907922)" 0.0538273243815 2
"(47.620529801000004, -122.31563037399999)" 0.00546172132936 16
"(47.668539889000002, -122.38757270000001)" 0.0628471620936 1
"(47.664709086999999, -122.366188407)" 0.0493394761593 1
"(47.675276539000002, -122.308713227)" 0.0380975570749 2
"(47.706886115000003, -122.27992974)" 0.0551644643159 2
"(47.668315821999997, -122.338475966)" 0.0347634550091 2
"(47.617625867000001, -122.313515854)" 0.00440575019843 14
"(47.69843607, -122.37851633299999)" 0.0437944293502 1
"(47.706902646000003, -122.371403113)" 0.0366722050386 3
"(47.553796054999999, -122.334215341)" 0.0327537596903 26
"(47.646835076000002, -122.390897757)" 0.0622259333744 2
"(47.550409995999999, -122.27401558299999)" 0.0770132764941 7
"(47.725977940999996, -122.312653258)" 0.0320895008471 4
"(47.561176744000001, -122.27070824400001)" 0.0714107085253 15
"(47.628672084999998, -122.319674018)" 0.0135667784087 2
"(47.619150255999998, -122.346311226)" 0.01013224314 24
"(47.648058376999998, -122.339065031)" 0.0315428428082 3
"(47.608518998999998, -122.305021981)" 0.0140095533129 2
"(47.664883687, -122.306034482)" 0.0477634508314 7
"(47.578631498, -122.312701195)" 0.030382681686 4
"(47.556163212000001, -122.310515657)" 0.0515001283492 2
"(47.675773823, -122.301162897)" 0.0433289488422 4
"(47.665028290999999, -122.35073231600001)" 0.0410286222155 16
"(47.595135026000001, -122.29540988799999)" 0.0297539522086 3
"(47.569134116999997, -122.362213891)" 0.0326346351024 6
"(47.680308011000001, -122.274321214)" 0.0647012183719 1
"(47.570563499999999, -122.37160873099999)" 0.0353846593854 3
"(47.655792587999997, -122.31930338700001)" 0.0405236355984 4
"(47.661029135, -122.34066711600001)" 0.0422593747139 2
"(47.543382260000001, -122.26180631)" 0.0907285450722 2
"(47.666068992, -122.37621861)" 0.0553138438515 8
"(47.670429472000002, -122.402602903)" 0.0750416582501 2
"(47.517014142999997, -122.347952123)" 0.0240392438286 1
"(47.599187636000003, -122.317226088)" 0.0129322158446 10
"(47.720525848999998, -122.35824850900001)" 0.0292145695603 3
"(47.669176573999998, -122.306494011)" 0.0441249676617 4
"(47.679951150000001, -122.347274775)" 0.0260489883704 2
"(47.597983182, -122.29199606)" 0.030648610107 2
"(47.722975877000003, -122.289720622)" 0.0494847195767 5
"(47.528950545000001, -122.288060626)" 0.0743536317926 4
"(47.566715754000001, -122.365452688)" 0.030408988522 3
"(47.675776216000003, -122.306518696)" 0.0392942579217 2
"(47.581892662000001, -122.315388367)" 0.0261904116778 7
"(47.633217485999999, -122.309881756)" 0.0193624934996 6
"(47.775907062000002, -122.27206221100001)" 0.0963582124532 1
"(47.617941647000002, -122.331428985)" 0.00524041448006 15
"(47.674172230000003, -122.364535643)" 0.0412382715556 1
"(47.662566931000001, -122.37359504299999)" 0.0558587128694 21
"(47.570674961000002, -122.289937787)" 0.0515780925416 25
"(47.565774906000001, -122.339439666)" 0.0369776055409 2
"(47.573698577000002, -122.3295258)" 0.0304736185788 16
"(47.612274032999998, -122.345642822)" 0.0101231725901 90
"(47.620501298999997, -122.319548533)" 0.00566017419869 5
"(47.673823892999998, -122.38054836400001)" 0.0540798557483 6
"(47.558351520999999, -122.378875095)" 0.0275906903787 1
"(47.640879331999997, -122.32835432500001)" 0.025590373391 13
"(47.588490808000003, -122.305888686)" 0.0280604903211 6
"(47.525557067999998, -122.346740725)" 0.0188018533869 4
"(47.589958588999998, -122.38620713500001)" 0.0564059403469 9
"(47.699630925999998, -122.348671299)" 0.0141053497321 1
"(47.624810369000002, -122.31672813199999)" 0.00950582582871 2
"(47.729584797999998, -122.34504704299999)" 0.0285311885775 17
"(47.635348714000003, -122.36232672200001)" 0.0319027318166 3
"(47.663228842999999, -122.344552084)" 0.0408166720209 2
"(47.690606535999997, -122.357311951)" 0.0255183484898 25
"(47.656043378, -122.35258849)" 0.0425798337645 4
"(47.649827211999998, -122.368535483)" 0.0461409915353 4
"(47.506114040999996, -122.26037354499999)" 0.106100618978 11
"(47.650625204000001, -122.350545827)" 0.0367918354421 6
"(47.571549591999997, -122.33419434)" 0.0330065992996 11
"(47.63716891, -122.35694383000001)" 0.0289863396664 1
"(47.521193228000001, -122.33892730399999)" 0.0277133872258 3
"(47.656706239999998, -122.32085015)" 0.0415408032585 11
"(47.731946456999999, -122.351748984)" 0.0335544710536 1
